x,y,timestamp
0.0,-0.0,1546642392.019982
0.0,-0.0,1546642392.020593
0.0,-0.0,1546642392.021272
0.0,-0.0,1546642392.021696
0.0,-0.0,1546642392.022115
0.0,-0.0,1546642392.02251
0.0,-0.0,1546642392.023154
0.0,-0.0,1546642392.048001
0.0,-0.0,1546642392.049686
0.0,-0.0,1546642392.050673
0.0,-0.0,1546642392.068552
0.0,-0.0,1546642392.083361
0.0,-0.0,1546642392.108215
0.0,-0.0,1546642392.122382
0.0,-0.0,1546642392.144543
0.0,-0.0,1546642392.164743
0.0,-0.0,1546642392.182235
0.0,-0.0,1546642392.202409
0.0,-0.0,1546642392.222287
0.0,-0.0,1546642392.247426
0.0,-0.0,1546642392.262031
0.0,-0.0,1546642392.282674
0.0,-0.0,1546642392.302268
0.0,-0.0,1546642392.322476
0.0,-0.0,1546642392.342147
0.0,-0.0,1546642392.365095
0.0,-0.0,1546642392.383058
0.0,-0.0,1546642392.40285
0.0,-0.0,1546642392.422052
0.0,-0.0,1546642392.444263
0.0,-0.0,1546642392.464912
0.0,-0.0,1546642392.48422
0.0,-0.0,1546642392.503032
0.0,-0.0,1546642392.522062
0.0,-0.0,1546642392.543901
0.0,-0.0,1546642392.562664
0.0,-0.0,1546642392.582359
0.0,-0.0,1546642392.605873
0.0,-0.0,1546642392.622236
0.0,-0.0,1546642392.642103
0.0,-0.0,1546642392.662565
0.0,-0.0,1546642392.683686
0.0,-0.0,1546642392.703215
0.0,-0.0,1546642392.72499
0.0,-0.0,1546642392.744226
0.0,-0.0,1546642392.763838
0.0,-0.0,1546642392.782199
0.0,-0.0,1546642392.804612
0.0,-0.0,1546642392.822784
0.0,-0.0,1546642392.843096
0.0,-0.0,1546642392.864974
0.0,-0.0,1546642392.884985
0.0,-0.0,1546642392.902042
0.0,-0.0,1546642392.922219
0.0,-0.0,1546642392.944871
0.0,-0.0,1546642392.963006
0.0,-0.0,1546642392.98354
0.0,-0.0,1546642393.005503
0.0,-0.0,1546642393.024922
0.0,-0.0,1546642393.044457
0.0,-0.0,1546642393.063885
0.0,-0.0,1546642393.083429
0.0,-0.0,1546642393.104451
0.0,-0.0,1546642393.122131
0.0,-0.0,1546642393.144255
0.0,-0.0,1546642393.162562
0.0,-0.0,1546642393.181933
0.0,-0.0,1546642393.20467
0.0,-0.0,1546642393.223883
0.0,-0.0,1546642393.244853
0.0,-0.0,1546642393.262217
0.0,-0.0,1546642393.282633
0.0,-0.0,1546642393.302051
0.0,-0.0,1546642393.322566
0.0,-0.0,1546642393.343593
0.0,-0.0,1546642393.363356
0.0,-0.0,1546642393.384222
0.0,-0.0,1546642393.402064
0.0,-0.0,1546642393.424388
0.0,-0.0,1546642393.444345
0.0,-0.0,1546642393.464797
0.0,-0.0,1546642393.483729
0.0,-0.0,1546642393.502871
0.0,-0.0,1546642393.523137
0.0,-0.0,1546642393.544195
0.0,-0.0,1546642393.562179
0.0,-0.0,1546642393.582699
0.0,-0.0,1546642393.602662
0.0,-0.0,1546642393.622112
0.0,-0.0,1546642393.644744
0.0,-0.0,1546642393.663197
0.0,-0.0,1546642393.682498
0.0,-0.0,1546642393.706785
0.0,-0.0,1546642393.723666
0.0,-0.0,1546642393.744233
0.0,-0.0,1546642393.764497
0.0,-0.0,1546642393.784164
0.0,-0.0,1546642393.804899
0.0,-0.0,1546642393.824427
0.0,-0.0,1546642393.846079
0.0,-0.0,1546642393.862203
0.0,-0.0,1546642393.884427
0.0,-0.0,1546642393.90234
0.0,-0.0,1546642393.924571
0.0,-0.0,1546642393.943875
0.0,-0.0,1546642393.966988
0.0,-0.0,1546642393.982022
0.0,-0.0,1546642394.005501
0.0,-0.0,1546642394.02267
0.0,-0.0,1546642394.042705
0.0,-0.0,1546642394.062724
0.0,-0.0,1546642394.08565
0.0,-0.0,1546642394.102731
0.0,-0.0,1546642394.122007
