x,y,timestamp
0.0,0.0,1545954496.408513
-0.00505243893712759,0.001357917906716466,1545954496.498651
-0.00922544114291668,0.003437323961406946,1545954496.54842
-0.009216017089784145,0.0033344810362905264,1545954496.628526
-0.007344454526901245,0.0035904329270124435,1545954496.67862
-0.007048428058624268,0.003903239034116268,1545954496.76853
-0.007330122869461775,0.0040250010788440704,1545954496.868439
-0.004064356908202171,0.002294135745614767,1545954496.928447
0.00027888049953617156,0.00042529008351266384,1545954496.998492
-0.0010727973422035575,-0.001404011738486588,1545954497.038627
-0.0012517209397628903,-0.00043803208973258734,1545954497.138635
-0.003917428199201822,0.0005974864470772445,1545954497.228439
-0.0018720366060733795,0.0007137990323826671,1545954497.288503
-0.0007513726013712585,0.0009641375509090722,1545954497.368373
-0.002866792492568493,0.002245738636702299,1545954497.418638
-0.003357835114002228,0.0022052170243114233,1545954497.508485
-0.0023265662603080273,0.001930230064317584,1545954497.638647
-0.0043472531251609325,0.001227467437274754,1545954497.72862
0.0008047041483223438,-0.0005717789754271507,1545954497.798514
0.002141101285815239,-0.000668881693854928,1545954497.868459
-0.002064196625724435,0.001384746516123414,1545954497.908477
-0.0018151403637602925,0.0019266795134171844,1545954497.998505
-0.0008425608393736184,0.0013814445119351149,1545954498.098569
-0.0015236354665830731,0.0005265731015242636,1545954498.158675
-0.0009763669222593307,0.0010813166154548526,1545954498.228621
0.0006116884760558605,0.0005639613955281675,1545954498.29859
-0.0012914619874209166,0.0002927154127974063,1545954498.348455
6.559302710229531e-05,-0.00034407369093969464,1545954498.428464
0.011729564517736435,-0.005073675885796547,1545954498.528496
0.004766878206282854,-0.001882461248897016,1545954498.598503
0.008374212309718132,-0.0025287766475230455,1545954498.6585
0.004913104698061943,-0.0015516742132604122,1545954498.738781
0.00852365605533123,-0.0025814110413193703,1545954498.868649
0.005764765664935112,-0.001992602366954088,1545954498.968669
0.007367577403783798,-0.0026422396767884493,1545954499.028669
0.008253319188952446,-0.0035963801201432943,1545954499.0986
0.0077208359725773335,-0.0036092230584472418,1545954499.168417
0.00711423996835947,-0.0029495779890567064,1545954499.208475
0.00773062976077199,-0.0025861079338937998,1545954499.298522
0.007576029747724533,-0.0031047833617776632,1545954499.398631
-0.0016113643068820238,0.0007484264788217843,1545954499.468612
0.0046541402116417885,-0.0010290234349668026,1545954499.538449
-0.0014652312966063619,-9.705031698103994e-05,1545954499.578591
0.0049092136323452,-0.0017242382746189833,1545954499.668592
0.001421755296178162,-0.00031645200215280056,1545954499.768496
0.006946472451090813,-0.0022395288106054068,1545954499.828394
-0.0028676760848611593,0.0016682915156707168,1545954499.898653
0.004242756869643927,-0.00215291790664196,1545954499.968494
0.00865855161100626,-0.0029647923074662685,1545954500.098467
0.0064032250083982944,-0.0029640602879226208,1545954500.208581
0.008435305207967758,-0.0020368865225464106,1545954500.26848
-0.0026248458307236433,0.00040025284397415817,1545954500.328499
0.006496645510196686,-0.002854155609384179,1545954500.408615
0.00888094399124384,-0.0028488708194345236,1545954500.538631
0.005696251522749662,-0.001729766372591257,1545954500.658462
0.004046894609928131,-0.0011220501037314534,1545954500.768501
0.005484909750521183,-0.0020295586436986923,1545954500.828762
-0.0016050925478339195,0.001544496393762529,1545954500.878574
0.005658939015120268,-0.001815412426367402,1545954500.968479
0.00587566988542676,-0.0012604327639564872,1545954501.098636
0.009025233797729015,-0.0020211513619869947,1545954501.19876
0.0020751499105244875,-0.000604345346800983,1545954501.248473
0.006847132928669453,-0.002407768741250038,1545954501.328569
0.006259129382669926,-0.002515306230634451,1545954501.458618
0.006160122342407703,-0.0022522814106196165,1545954501.568628
0.007004974875599146,-0.001822647056542337,1545954501.628442
0.007399934343993664,-0.002760509727522731,1545954501.698639
0.009255798533558846,-0.002454830100759864,1545954501.748648
-0.001579092931933701,0.0008908790186978877,1545954501.838552
0.006750905886292458,-0.0022718715481460094,1545954501.938652
0.006818715482950211,-0.0028086858801543713,1545954501.998736
0.008137605153024197,-0.003469709074124694,1545954502.068474
0.009252209216356277,-0.0033357066567987204,1545954502.128471
0.010840997099876404,-0.003939145710319281,1545954502.178547
0.00904805213212967,-0.00321193877607584,1545954502.268448
0.008372399024665356,-0.003155220067128539,1545954502.408632
0.007708670571446419,-0.0037222551181912422,1545954502.498522
0.005233279429376125,-0.0029957678634673357,1545954502.568506
0.006503961980342865,-0.003937711473554373,1545954502.638605
0.006209328304976225,-0.003359022084623575,1545954502.76864
0.008104098960757256,-0.004056218545883894,1545954502.868553
0.005898268427699804,-0.0033201975747942924,1545954502.928635
0.006910228170454502,-0.0034871974494308233,1545954502.978572
0.006362252403050661,-0.0029856828041374683,1545954503.058823
0.007244335021823645,-0.0027145822532474995,1545954503.108621
0.007874790579080582,-0.0035944045521318913,1545954503.198471
0.009342582896351814,-0.0038791834376752377,1545954503.298645
0.010599602945148945,-0.003795064752921462,1545954503.368545
0.010623274371027946,-0.0028482021298259497,1545954503.428493
0.006546138320118189,-0.003657943569123745,1545954503.498514
0.010160244069993496,-0.0038723633624613285,1545954503.638486
0.005158168729394674,-0.004035279620438814,1545954503.728502
0.008834919892251492,-0.0035691463854163885,1545954503.798652
0.010781750082969666,-0.0028730803169310093,1545954503.868397
0.009995078667998314,-0.004256177227944136,1545954503.908444
0.011114888824522495,-0.0038017239421606064,1545954503.998647
0.00862856488674879,-0.0028064658399671316,1545954504.098486
0.008050169795751572,-0.0019001750042662024,1545954504.168531
0.0072277314029634,-0.0038132276386022568,1545954504.228545
0.006675820332020521,-0.002452359301969409,1545954504.29878
0.004266190342605114,-0.004530130885541439,1545954504.368657
0.004500296898186207,-0.0027217271272093058,1545954504.498523
0.00819444004446268,-0.004425511229783297,1545954504.59864
0.005651632323861122,-0.0032461020164191723,1545954504.658558
0.009838436730206013,-0.0039959438145160675,1545954504.728492
0.0061704437248408794,-0.002350785303860903,1545954504.778498
0.006435570772737265,-0.0032405643723905087,1545954504.868885
0.007946128025650978,-0.0035468379501253366,1545954504.968417
0.0036589675582945347,-0.0021515206899493933,1545954505.028469
0.007245308253914118,-0.003540228819474578,1545954505.098557
0.007349642924964428,-0.003816221607849002,1545954505.168629
0.006336917169392109,-0.003149920143187046,1545954505.29863
0.009562499821186066,-0.0020970392506569624,1545954505.398643
0.008253667503595352,-0.002681522397324443,1545954505.468504
0.008133716881275177,-0.0034654445480555296,1545954505.538514
0.007107147015631199,-0.0031323533039540052,1545954505.668486
0.004877173341810703,-0.0017860870575532317,1545954505.798543
0.007042303681373596,-0.003671555081382394,1545954505.898628
0.006042782217264175,-0.0027594335842877626,1545954505.968477
0.003996530547738075,-0.0018066240008920431,1545954506.098487
0.007519406732171774,-0.0028300818521529436,1545954506.238633
0.008153769187629223,-0.0030989954248070717,1545954506.338554
0.009928797371685505,-0.003173983655869961,1545954506.398531
0.006981040351092815,-0.002413872629404068,1545954506.468618
0.0037771393544971943,-0.00042971145012415946,1545954506.518496
0.007783631328493357,-0.0028941102791577578,1545954506.59852
0.0062075103633105755,-0.0029218383133411407,1545954506.698578
0.007008230779320002,-0.002762686461210251,1545954506.768644
0.006429688073694706,-0.0021149110980331898,1545954506.828622
0.005783499218523502,-0.0030316216871142387,1545954506.898587
0.008553347550332546,-0.0036484028678387403,1545954506.948471
0.008576209656894207,-0.002973678056150675,1545954507.038608
0.008382712490856647,-0.0027877003885805607,1545954507.138523
0.009465166367590427,-0.002843463094905019,1545954507.198644
0.005885639227926731,-0.0018989518284797668,1545954507.258647
0.007420890964567661,-0.0023448755964636803,1545954507.32849
0.005260332487523556,-0.00310348579660058,1545954507.378565
0.005659871734678745,-0.002290749689564109,1545954507.458473
0.003305818885564804,-0.0017112571513280272,1545954507.568481
0.007106337230652571,-0.0037903389893472195,1545954507.628507
0.007680700160562992,-0.0032831302378326654,1545954507.698502
0.006491833366453648,-0.003281310200691223,1545954507.768406
0.005696597043424845,-0.0023479412775486708,1545954507.808461
0.009111565537750721,-0.0035632215440273285,1545954507.898624
0.007049560081213713,-0.003024306846782565,1545954507.998461
0.0022003408521413803,0.0008033887133933604,1545954508.068645
0.008331566117703915,-0.0026697523426264524,1545954508.13841
0.004662571474909782,-0.00018418749095872045,1545954508.178431
0.00822473131120205,-0.0024616511072963476,1545954508.25852
0.0059887864626944065,-0.0015224225353449583,1545954508.308608
0.0033786229323595762,-0.0014856219058856368,1545954508.398672
0.007268089801073074,-0.0027336536440998316,1545954508.498634
0.0008945140289142728,0.00024076024419628084,1545954508.558507
0.0037514595314860344,-0.002142051700502634,1545954508.628479
0.0038842156063765287,-0.0012251822045072913,1545954508.698549
-0.0016011164989322424,-0.0009902630699798465,1545954508.738564
0.011021973565220833,-0.0033934288658201694,1545954508.838585
0.0050227586179971695,-0.0028597605414688587,1545954508.93866
0.002931090071797371,-0.0017348905093967915,1545954508.998701
0.005803277716040611,-0.0009763521375134587,1545954509.0684
0.006511148065328598,-0.0032785057555884123,1545954509.108501
0.009557759389281273,-0.002489721169695258,1545954509.198582
0.00728173041716218,-0.002194324741140008,1545954509.298513
0.006792668718844652,-0.0021769306622445583,1545954509.368453
0.007396661676466465,-0.0025328537449240685,1545954509.438497
0.008319150656461716,-0.0021848210599273443,1545954509.488439
0.0077444580383598804,-0.002170344814658165,1545954509.568631
0.008078664541244507,5.397557106334716e-05,1545954509.668402
0.008504632860422134,-0.00218685413710773,1545954509.738545
0.010584469884634018,-0.0008776403265073895,1545954509.798594
0.010102840140461922,-0.0038290666416287422,1545954509.848564
0.009596791118383408,-0.002514683408662677,1545954509.938494
0.00841593462973833,-0.0019540111534297466,1545954510.068414
0.010494472458958626,-0.0029005510732531548,1545954510.168453
0.010586832650005817,-0.002050897106528282,1545954510.238697
0.009898683056235313,-0.0023051609750837088,1545954510.308464
0.012783830054104328,-0.0011953080538660288,1545954510.438481
0.012996860779821873,-0.0011741836788132787,1545954510.578568
0.014641733840107918,-0.00026568988687358797,1545954510.66851
0.020334895700216293,-0.0030649953987449408,1545954510.718533
0.026816828176379204,-0.004285658709704876,1545954510.808603
0.03146082162857056,-0.004580765496939421,1545954510.908645
0.034576185047626495,-0.006519658491015434,1545954510.96844
0.0388403944671154,-0.004580485634505749,1545954511.038637
0.04493461549282074,-0.004141073673963547,1545954511.098714
0.051081396639347076,-0.007676904089748859,1545954511.148627
0.05559806153178215,-0.0062499744817614555,1545954511.238685
0.07114402204751968,-0.007395289372652769,1545954511.378607
0.08768316358327866,-0.005272657610476017,1545954511.478441
0.0975627601146698,-0.005774679593741894,1545954511.518469
0.110173299908638,-0.006182595156133175,1545954511.608706
0.1362220197916031,-0.009149527177214622,1545954511.738474
0.15887722373008728,-0.013411074876785278,1545954511.838644
0.17536012828350067,-0.011967257596552372,1545954511.898426
0.19249823689460754,-0.01163849513977766,1545954511.968451
0.20613370835781097,-0.01230279728770256,1545954512.028667
0.21892012655735016,-0.01635313779115677,1545954512.078647
0.23423762619495392,-0.021358847618103027,1545954512.148505
0.2491472363471985,-0.021118037402629852,1545954512.218505
0.2643945515155792,-0.02168813720345497,1545954512.278503
0.2820008397102356,-0.022432750090956688,1545954512.328634
0.29706525802612305,-0.024674005806446075,1545954512.418525
0.32308441400527954,-0.023749439045786858,1545954512.548612
0.3482208847999573,-0.02641458995640278,1545954512.648516
0.3605746328830719,-0.026180600747466087,1545954512.708633
0.37446725368499756,-0.023078083992004395,1545954512.778548
0.39578118920326233,-0.02744651399552822,1545954512.91863
0.4238380193710327,-0.0291038416326046,1545954513.018569
0.4364546239376068,-0.02998589351773262,1545954513.078746
0.44680696725845337,-0.03206268697977066,1545954513.128568
0.4570711851119995,-0.03342876583337784,1545954513.21867
0.47213491797447205,-0.04005425423383713,1545954513.348647
0.49535495042800903,-0.03950118646025658,1545954513.448475
0.5097306370735168,-0.039354369044303894,1545954513.518506
0.5237748026847839,-0.03820611163973808,1545954513.578592
0.5464973449707031,-0.04413260892033577,1545954513.628445
0.5580729246139526,-0.046573348343372345,1545954513.718484
0.5823706984519958,-0.04970838129520416,1545954513.818546
0.5919697880744934,-0.048190005123615265,1545954513.888543
0.593490719795227,-0.048353008925914764,1545954513.938632
0.60345858335495,-0.0511462576687336,1545954514.028487
0.6258496046066284,-0.054815929383039474,1545954514.158603
0.6497904062271118,-0.05426524579524994,1545954514.258561
0.661339521408081,-0.05303870886564255,1545954514.318609
0.6726535558700562,-0.05630869418382645,1545954514.388423
0.688610851764679,-0.056594084948301315,1545954514.448436
0.6993841528892517,-0.05808883160352707,1545954514.498598
0.7084750533103943,-0.05949950963258743,1545954514.568633
0.7227234244346619,-0.05832900106906891,1545954514.628635
0.7312886714935303,-0.061191216111183167,1545954514.678522
0.744322657585144,-0.059546731412410736,1545954514.768505
0.7639578580856323,-0.06362799555063248,1545954514.868484
0.7765988111495972,-0.06719211488962173,1545954514.938562
0.7937070727348328,-0.0680161789059639,1545954514.98864
0.8132572174072266,-0.07028955221176147,1545954515.068441
0.8325623869895935,-0.07201138883829117,1545954515.11846
0.8564838171005249,-0.07633674889802933,1545954515.208477
0.9191470146179199,-0.08583246171474457,1545954515.308477
