x,y,timestamp
0.0,0.0,1546641486.304168
0.0004452522553037852,0.00033543395693413913,1546641486.514608
0.00015624328807462007,5.357717782317195e-06,1546641486.624171
9.767770097823814e-05,-0.0002746191748883575,1546641486.734295
0.00035219715209677815,0.0001068553829099983,1546641486.884089
0.0003223953244742006,0.00030921961297281086,1546641486.994511
4.685825842898339e-05,0.0001539639342809096,1546641487.144282
1.127753967011813e-05,-2.8967015168746002e-05,1546641487.264149
5.89636001677718e-05,4.7288751375162974e-05,1546641487.37456
-3.185994137311354e-05,-5.3075465984875336e-05,1546641487.524355
0.00013637087249662727,-3.3540309232193977e-06,1546641487.634467
0.00010502112854737788,0.00026293459814041853,1546641487.744554
-0.0003794603981077671,-0.0002462873235344887,1546641487.864132
-0.00020971109915990382,-2.156927621399518e-05,1546641487.984228
2.4459084670525044e-05,0.00018313160398975015,1546641488.124207
-6.927172216819599e-05,-0.00019873010751325637,1546641488.23418
9.538648009765893e-05,-0.00018770927272271365,1546641488.395385
0.00018126536451745778,3.9969592762645334e-05,1546641488.514129
6.333743658615276e-05,3.2597396057099104e-05,1546641488.62471
0.0002592938835732639,-0.00014167498738970608,1546641488.744115
0.00021677784388884902,-1.9122186131426133e-05,1546641488.854147
-0.00012368940224405378,7.145821291487664e-05,1546641488.974861
-7.023997750366107e-05,-0.00015945328050293028,1546641489.114142
8.208739018300548e-05,-3.045890298380982e-05,1546641489.234257
0.000597617297898978,0.00015225571405608207,1546641489.354313
6.453993137256475e-06,0.00022273625654634088,1546641489.484351
3.3522086596349254e-05,1.1844379514514003e-05,1546641489.604243
0.0004728911444544792,0.0002738211187534034,1546641489.714423
0.00037545725353993475,0.00025607532006688416,1546641489.864139
5.744777081417851e-05,5.7463676057523116e-05,1546641489.984206
0.00037418919964693487,9.921164019033313e-05,1546641490.094533
-0.00013002254127059132,-0.00011782971705542877,1546641490.244125
0.0007969850557856262,0.0008218240109272301,1546641490.344174
0.00023796476307325065,0.0003510492097120732,1546641490.464198
8.181730208889348e-07,4.235723099554889e-05,1546641490.574684
-0.00031226917053572834,6.999188917689025e-05,1546641490.724121
