x,y,timestamp
0.0,-0.0,1546641486.100866
0.0,-0.0,1546641486.101944
0.0,-0.0,1546641486.103311
0.0,-0.0,1546641486.1038
0.0,-0.0,1546641486.104168
0.0,-0.0,1546641486.131185
0.0,-0.0,1546641486.132535
0.0,-0.0,1546641486.133547
0.0,-0.0,1546641486.139939
0.0,-0.0,1546641486.157105
0.0,-0.0,1546641486.201988
0.0,-0.0,1546641486.202586
0.0,-0.0,1546641486.220031
0.0,-0.0,1546641486.237892
0.0,-0.0,1546641486.25765
0.0,-0.0,1546641486.279925
0.0,-0.0,1546641486.311419
0.0,-0.0,1546641486.317366
0.0,-0.0,1546641486.337288
0.0,-0.0,1546641486.35746
0.0,-0.0,1546641486.377917
0.0,-0.0,1546641486.399863
0.0,-0.0,1546641486.419487
0.0,-0.0,1546641486.439806
0.0,-0.0,1546641486.457931
0.0,-0.0,1546641486.477484
0.0,-0.0,1546641486.523928
0.0,-0.0,1546641486.524315
0.0,-0.0,1546641486.538781
0.0,-0.0,1546641486.560536
0.0,-0.0,1546641486.579517
0.0,-0.0,1546641486.597485
0.0,-0.0,1546641486.619019
0.0,-0.0,1546641486.642514
0.0,-0.0,1546641486.667485
0.0,-0.0,1546641486.679941
0.0,-0.0,1546641486.697312
0.0,-0.0,1546641486.716902
0.0,-0.0,1546641486.737188
0.0,-0.0,1546641486.759439
0.0,-0.0,1546641486.783264
0.0,-0.0,1546641486.798527
0.0,-0.0,1546641486.816928
0.0,-0.0,1546641486.84105
0.0,-0.0,1546641486.857305
0.0,-0.0,1546641486.876968
0.0,-0.0,1546641486.900825
0.0,-0.0,1546641486.917286
0.0,-0.0,1546641486.937545
0.0,-0.0,1546641486.957432
0.0,-0.0,1546641486.977304
0.0,-0.0,1546641487.003037
0.0,-0.0,1546641487.017661
0.0,-0.0,1546641487.039138
0.0,-0.0,1546641487.05998
0.0,-0.0,1546641487.077038
0.0,-0.0,1546641487.097561
0.0,-0.0,1546641487.117287
0.0,-0.0,1546641487.137438
0.0,-0.0,1546641487.159285
0.0,-0.0,1546641487.178262
0.0,-0.0,1546641487.200013
0.0,-0.0,1546641487.217022
0.0,-0.0,1546641487.239844
0.0,-0.0,1546641487.257831
0.0,-0.0,1546641487.279552
0.0,-0.0,1546641487.298157
0.0,-0.0,1546641487.317159
0.0,-0.0,1546641487.339784
0.0,-0.0,1546641487.357344
0.0,-0.0,1546641487.377792
0.0,-0.0,1546641487.398003
0.0,-0.0,1546641487.419373
0.0,-0.0,1546641487.437647
0.0,-0.0,1546641487.457314
0.0,-0.0,1546641487.477711
0.0,-0.0,1546641487.49717
0.0,-0.0,1546641487.519909
0.0,-0.0,1546641487.539723
0.0,-0.0,1546641487.557064
0.0,-0.0,1546641487.580218
0.0,-0.0,1546641487.597086
0.0,-0.0,1546641487.617379
0.0,-0.0,1546641487.637177
0.0,-0.0,1546641487.657945
0.0,-0.0,1546641487.678098
0.0,-0.0,1546641487.700379
0.0,-0.0,1546641487.717462
0.0,-0.0,1546641487.737048
