x,y,timestamp
0,0,1545950993.477257
0.0,-0.0,1545950993.491288
0.0,-0.0,1545950993.511187
0.0,-0.0,1545950993.53163
0.0,-0.0,1545950993.551176
0.0,-0.0,1545950993.571558
0.0,-0.0,1545950993.592329
0.0,-0.0,1545950993.611497
0.0,-0.0,1545950993.631077
0.0,-0.0,1545950993.651563
0.0,-0.0,1545950993.691964
0.0,-0.0,1545950993.692334
0.0,-0.0,1545950993.712025
0.0,-0.0,1545950993.732089
0.0,-0.0,1545950993.751126
0.0,-0.0,1545950993.771069
0.0,-0.0,1545950993.791696
0.0,-0.0,1545950993.811192
0.0,-0.0,1545950993.831124
0.0,-0.0,1545950993.853141
0.0,-0.0,1545950993.873615
0.0,-0.0,1545950993.891184
0.0,-0.0,1545950993.913756
0.0,-0.0,1545950993.931705
0.0,-0.0,1545950993.951291
0.0,-0.0,1545950993.971847
0.0,-0.0,1545950993.991105
0.0,-0.0,1545950994.011328
0.0,-0.0,1545950994.03248
0.0,-0.0,1545950994.05123
0.0,-0.0,1545950994.071224
0.0,-0.0,1545950994.091768
0.0,-0.0,1545950994.111247
0.0,-0.0,1545950994.131166
0.0,-0.0,1545950994.155431
0.0,-0.0,1545950994.171717
0.0,-0.0,1545950994.191129
0.0,-0.0,1545950994.211645
0.0,-0.0,1545950994.233574
0.0,-0.0,1545950994.251161
0.0,-0.0,1545950994.275797
0.0,-0.0,1545950994.292867
0.0,-0.0,1545950994.311196
0.0,-0.0,1545950994.331356
0.0,-0.0,1545950994.353317
0.0,-0.0,1545950994.371148
0.0,-0.0,1545950994.39122
0.0,-0.0,1545950994.412982
0.0,-0.0,1545950994.431269
0.0,-0.0,1545950994.451225
0.0,-0.0,1545950994.471372
0.0,-0.0,1545950994.491162
0.0,-0.0,1545950994.511224
0.0,-0.0,1545950994.556804
0.0,-0.0,1545950994.557359
0.0,-0.0,1545950994.571192
0.0,-0.0,1545950994.59174
0.0,-0.0,1545950994.61333
0.0,-0.0,1545950994.63123
0.0,-0.0,1545950994.653039
0.0,-0.0,1545950994.671173
0.0,-0.0,1545950994.691153
0.0,-0.0,1545950994.713523
0.0,-0.0,1545950994.731354
0.0,-0.0,1545950994.75123
0.0,-0.0,1545950994.772972
0.0,-0.0,1545950994.791189
0.0,-0.0,1545950994.811642
0.0,-0.0,1545950994.831576
0.0,-0.0,1545950994.851243
0.0,-0.0,1545950994.872877
0.0,-0.0,1545950994.89239
0.0,-0.0,1545950994.913052
0.0,-0.0,1545950994.93121
0.0,-0.0,1545950994.954028
0.0,-0.0,1545950994.971191
0.0,-0.0,1545950994.991133
0.0,-0.0,1545950995.01366
0.0,-0.0,1545950995.031276
0.0,-0.0,1545950995.051201
0.0,-0.0,1545950995.07203
0.0,-0.0,1545950995.091876
0.0,-0.0,1545950995.111316
0.0,-0.0,1545950995.131682
0.0,-0.0,1545950995.153504
0.0,-0.0,1545950995.173186
0.0,-0.0,1545950995.191287
0.0,-0.0,1545950995.212561
0.0,-0.0,1545950995.2316
0.0,-0.0,1545950995.251355
0.0,-0.0,1545950995.271316
0.0,-0.0,1545950995.291926
0.0,-0.0,1545950995.311202
0.0,-0.0,1545950995.333189
0.0,-0.0,1545950995.351697
0.0,-0.0,1545950995.371121
0.0,-0.0,1545950995.393661
0.0,-0.0,1545950995.411262
0.0,-0.0,1545950995.431195
0.0,-0.0,1545950995.451986
0.0,-0.0,1545950995.471157
0.0,-0.0,1545950995.491255
0.0,-0.0,1545950995.51177
0.0,-0.0,1545950995.531324
0.0,-0.0,1545950995.551333
0.0,-0.0,1545950995.572269
0.0,-0.0,1545950995.592144
0.0,-0.0,1545950995.611425
0.0,-0.0,1545950995.631424
0.0,-0.0,1545950995.651186
0.0,-0.0,1545950995.671094
0.0,-0.0,1545950995.691428
0.0,-0.0,1545950995.712469
0.0,-0.0,1545950995.731558
0.0,-0.0,1545950995.751541
0.0,-0.0,1545950995.771229
0.0,-0.0,1545950995.79135
0.0,-0.0,1545950995.811293
0.0,-0.0,1545950995.831246
0.0,-0.0,1545950995.851758
0.0,-0.0,1545950995.871115
0.0,-0.0,1545950995.894183
0.0,-0.0,1545950995.911824
0.0,-0.0,1545950995.931204
0.0,-0.0,1545950995.953254
0.0,-0.0,1545950995.972386
0.0,-0.0,1545950995.991499
0.0,-0.0,1545950996.027809
0.0,-0.0,1545950996.031228
0.0,-0.0,1545950996.0512
0.0,-0.0,1545950996.072147
0.0,-0.0,1545950996.091191
0.0,-0.0,1545950996.111193
0.0,-0.0,1545950996.132347
0.0,-0.0,1545950996.152599
0.0,-0.0,1545950996.171254
0.0,-0.0,1545950996.192025
0.0,-0.0,1545950996.211284
0.0,-0.0,1545950996.23123
0.0,-0.0,1545950996.254314
0.0,-0.0,1545950996.271147
0.0,-0.0,1545950996.291737
0.0,-0.0,1545950996.311583
0.0,-0.0,1545950996.351955
0.0,-0.0,1545950996.352925
0.0,-0.0,1545950996.371947
0.0,-0.0,1545950996.392493
0.0,-0.0,1545950996.411328
0.0,-0.0,1545950996.431269
0.0,-0.0,1545950996.45258
0.0,-0.0,1545950996.471168
0.0,-0.0,1545950996.491179
0.0,-0.0,1545950996.51362
0.0,-0.0,1545950996.532859
0.0,-0.0,1545950996.553579
0.0,-0.0,1545950996.574535
0.0,-0.0,1545950996.591923
0.0,-0.0,1545950996.61286
0.0,-0.0,1545950996.653646
0.0,-0.0,1545950996.654251
0.0,-0.0,1545950996.671064
0.0,-0.0,1545950996.692832
0.0,-0.0,1545950996.711453
0.0,-0.0,1545950996.731285
0.0,-0.0,1545950996.751975
0.0,-0.0,1545950996.77112
0.0,-0.0,1545950996.7917
0.0,-0.0,1545950996.811489
0.0,-0.0,1545950996.831396
0.0,-0.0,1545950996.851427
0.0,-0.0,1545950996.871925
0.0,-0.0,1545950996.891305
0.0,-0.0,1545950996.911254
0.0,-0.0,1545950996.931715
0.0,-0.0,1545950996.955722
0.0,-0.0,1545950996.971426
0.0,-0.0,1545950996.991959
0.0,-0.0,1545950997.012945
0.0,-0.0,1545950997.031274
0.0,-0.0,1545950997.051714
0.0,-0.0,1545950997.07111
0.0,-0.0,1545950997.092617
0.0,-0.0,1545950997.111191
0.0,-0.0,1545950997.133246
0.0,-0.0,1545950997.151942
0.0,-0.0,1545950997.171358
0.0,-0.0,1545950997.193212
0.0,-0.0,1545950997.212035
0.0,-0.0,1545950997.231135
0.0,-0.0,1545950997.279359
0.0,-0.0,1545950997.279886
0.0,-0.0,1545950997.291127
0.0,-0.0,1545950997.312818
0.0,-0.0,1545950997.3312
0.0,-0.0,1545950997.352731
0.0,-0.0,1545950997.372862
0.0,-0.0,1545950997.391735
0.0,-0.0,1545950997.411263
0.0,-0.0,1545950997.431346
0.0,-0.0,1545950997.451215
0.0,-0.0,1545950997.471059
0.0,-0.0,1545950997.495089
0.0,-0.0,1545950997.511272
0.0,-0.0,1545950997.53127
0.0,-0.0,1545950997.552768
0.0,-0.0,1545950997.57115
0.0,-0.0,1545950997.59123
0.0,-0.0,1545950997.611385
0.0,-0.0,1545950997.631265
0.0,-0.0,1545950997.651191
0.0,-0.0,1545950997.671206
0.0,-0.0,1545950997.691202
0.0,-0.0,1545950997.711197
0.0,-0.0,1545950997.731169
0.0,-0.0,1545950997.751472
0.0,-0.0,1545950997.771127
0.0,-0.0,1545950997.791124
0.0,-0.0,1545950997.811226
0.0,-0.0,1545950997.832082
0.0,-0.0,1545950997.851169
0.0,-0.0,1545950997.88136
0.0,-0.0,1545950997.891725
0.0,-0.0,1545950997.911144
0.0,-0.0,1545950997.932439
0.0,-0.0,1545950997.951396
0.0,-0.0,1545950997.97125
0.0,-0.0,1545950997.991997
0.0,-0.0,1545950998.011299
0.0,-0.0,1545950998.031125
0.0,-0.0,1545950998.051328
0.0,-0.0,1545950998.071102
0.0,-0.0,1545950998.091096
0.0,-0.0,1545950998.113838
0.0,-0.0,1545950998.131143
0.0,-0.0,1545950998.151296
0.0,-0.0,1545950998.17198
0.0,-0.0,1545950998.191122
0.0,-0.0,1545950998.211226
0.0,-0.0,1545950998.231992
0.0,-0.0,1545950998.251142
0.0,-0.0,1545950998.271058
0.0,-0.0,1545950998.292901
0.0,-0.0,1545950998.312054
0.0,-0.0,1545950998.331495
0.0,-0.0,1545950998.351342
0.0,-0.0,1545950998.371394
0.0,-0.0,1545950998.391437
0.0,-0.0,1545950998.411403
0.0,-0.0,1545950998.431143
0.0,-0.0,1545950998.451218
0.0,-0.0,1545950998.471073
0.0,-0.0,1545950998.506814
0.0,-0.0,1545950998.512809
0.0,-0.0,1545950998.531249
0.0,-0.0,1545950998.553009
0.0,-0.0,1545950998.571899
0.0,-0.0,1545950998.59148
0.0,-0.0,1545950998.611137
0.0,-0.0,1545950998.631254
0.0,-0.0,1545950998.651258
0.0,-0.0,1545950998.672867
0.0,-0.0,1545950998.691952
0.0,-0.0,1545950998.711365
0.0,-0.0,1545950998.733963
0.0,-0.0,1545950998.751544
0.0,-0.0,1545950998.771279
0.0,-0.0,1545950998.792312
0.0,-0.0,1545950998.83098
0.0,-0.0,1545950998.831396
0.0,-0.0,1545950998.851969
0.0,-0.0,1545950998.872596
0.0,-0.0,1545950998.891461
0.0,-0.0,1545950998.911754
0.0,-0.0,1545950998.931844
0.0,-0.0,1545950998.951246
0.0,-0.0,1545950998.971235
0.0,-0.0,1545950998.994312
0.0,-0.0,1545950999.01197
0.0,-0.0,1545950999.031671
0.0,-0.0,1545950999.053487
0.0,-0.0,1545950999.071197
0.0,-0.0,1545950999.091292
0.0,-0.0,1545950999.133017
0.0,-0.0,1545950999.134316
0.0,-0.0,1545950999.151181
0.0,-0.0,1545950999.172358
